cluster_id,convex_hull
244.0,"[[45.773516, 4.793408], [45.773943, 4.792613], [45.774886, 4.794341], [45.773541, 4.793827]]"
245.0,"[[45.776503, 4.7983], [45.778703, 4.798203], [45.777446, 4.798514]]"
246.0,"[[45.776255, 4.797751], [45.77563, 4.796763], [45.776338, 4.795424], [45.777266, 4.795241]]"
247.0,"[[45.732362, 4.864722], [45.732558, 4.865083], [45.732373, 4.865194]]"
248.0,"[[45.732845, 4.864786], [45.732665, 4.864325], [45.732958, 4.86425], [45.732987, 4.864454]]"
249.0,"[[45.742928, 4.877934], [45.743437, 4.878948], [45.743119, 4.879347], [45.742459, 4.879586], [45.742558, 4.878308], [45.742722, 4.878133]]"
250.0,"[[45.742382, 4.880536], [45.741833, 4.881333], [45.742232, 4.880676]]"
251.0,"[[45.785459, 4.832782], [45.786708, 4.832246], [45.78595, 4.834202], [45.785534, 4.833319]]"
252.0,
253.0,
254.0,"[[45.725888, 4.842342], [45.724195, 4.842245], [45.724262, 4.841934], [45.725281, 4.840421], [45.725745, 4.839756], [45.726247, 4.840346]]"
255.0,
256.0,
257.0,"[[45.753196, 4.883068], [45.751961, 4.882383], [45.752155, 4.882071], [45.753039, 4.881148], [45.7536, 4.8807], [45.754691, 4.880836], [45.754772, 4.880916], [45.754775, 4.880927], [45.753458, 4.882864]]"
258.0,"[[45.754038, 4.876261], [45.753333, 4.878333], [45.75262, 4.87927], [45.751266, 4.879666], [45.752754, 4.876588]]"
259.0,"[[45.755958, 4.87411], [45.757008, 4.872811], [45.7574, 4.872711], [45.757988, 4.872977], [45.758033, 4.873088], [45.758122, 4.873383], [45.757686, 4.874375], [45.757488, 4.874513], [45.756166, 4.874166]]"
260.0,"[[45.7555, 4.875833], [45.755666, 4.875666], [45.756, 4.876], [45.755666, 4.876]]"
261.0,"[[45.755949, 4.876727], [45.7564, 4.877725], [45.75605, 4.877214]]"
262.0,"[[45.775573, 4.8626], [45.775736, 4.86352], [45.774761, 4.863456], [45.773547, 4.862662], [45.774624, 4.862158], [45.774643, 4.862152]]"
263.0,"[[45.741382, 4.826109], [45.739255, 4.826431], [45.738641, 4.825519], [45.738604, 4.82542], [45.738417, 4.824907], [45.738641, 4.824843], [45.739819, 4.825161]]"
264.0,"[[45.732222, 4.839444], [45.731944, 4.839444], [45.7313, 4.838688], [45.7313, 4.838674], [45.731383, 4.838475], [45.731972, 4.838513], [45.73243, 4.839008], [45.732533, 4.83913], [45.7325, 4.839166]]"
265.0,"[[45.730555, 4.840555], [45.730555, 4.84], [45.730833, 4.840277], [45.730833, 4.840833]]"
266.0,"[[45.731388, 4.840833], [45.731111, 4.840833], [45.731347, 4.840571], [45.731388, 4.840555]]"
267.0,
268.0,
269.0,
270.0,"[[45.750812, 4.87426], [45.749472, 4.874597], [45.751288, 4.873002], [45.752363, 4.872441], [45.752094, 4.873269], [45.751777, 4.873633]]"
271.0,"[[45.747896, 4.876567], [45.747177, 4.875515], [45.747252, 4.87425], [45.747258, 4.874183], [45.747261, 4.874175], [45.74745, 4.874138]]"
272.0,"[[45.748128, 4.880343], [45.748082, 4.877699], [45.74845, 4.876856], [45.749393, 4.876234], [45.749288, 4.876803], [45.74833, 4.879785]]"
273.0,"[[45.768146, 4.866233], [45.769952, 4.86508], [45.770894, 4.866277], [45.770651, 4.867243], [45.769338, 4.86676]]"
274.0,"[[45.775908, 4.867922], [45.775148, 4.868981], [45.773663, 4.8688], [45.773547, 4.868638], [45.773491, 4.868504], [45.77365, 4.867123], [45.77378, 4.866444], [45.773808, 4.866366], [45.773822, 4.866363], [45.774047, 4.866375], [45.7753, 4.867177]]"
275.0,"[[45.765186, 4.870025], [45.763788, 4.868381], [45.763851, 4.867682], [45.763915, 4.867308], [45.764988, 4.866936], [45.765408, 4.866954], [45.765333, 4.868333]]"
276.0,"[[45.761284, 4.873208], [45.762608, 4.872092], [45.76313, 4.872422], [45.76369, 4.873466], [45.762837, 4.874078]]"
277.0,"[[45.767455, 4.874488], [45.767066, 4.875805], [45.765791, 4.875113], [45.765038, 4.874024], [45.76614, 4.873487], [45.766902, 4.873163]]"
278.0,
279.0,
280.0,
281.0,"[[45.772073, 4.876792], [45.771728, 4.876899], [45.770381, 4.876502], [45.770232, 4.876309], [45.770089, 4.875743], [45.771362, 4.876191], [45.771888, 4.876613]]"
282.0,"[[45.771886, 4.86999], [45.770928, 4.870455], [45.771089, 4.869239], [45.771264, 4.869174]]"
283.0,"[[45.77093, 4.872702], [45.770626, 4.871449], [45.772009, 4.8722], [45.77205, 4.872468], [45.771913, 4.872958], [45.771663, 4.873047]]"
284.0,"[[45.76878, 4.884248], [45.767814, 4.883562], [45.768591, 4.88208], [45.768929, 4.881877], [45.76914, 4.882329]]"
285.0,"[[45.746065, 4.849766], [45.74374, 4.84894], [45.745058, 4.847792], [45.745555, 4.8475], [45.74562, 4.847567]]"
286.0,"[[45.782317, 4.812641], [45.785706, 4.810874], [45.787904, 4.811316], [45.788819, 4.814972], [45.783319, 4.814222], [45.782466, 4.81332]]"
287.0,"[[45.77189, 4.880095], [45.771354, 4.879388], [45.771901, 4.87926], [45.772686, 4.879281], [45.772611, 4.879689]]"
288.0,"[[45.768234, 4.877447], [45.768536, 4.878063], [45.768416, 4.878077]]"
289.0,"[[45.740693, 4.833984], [45.738533, 4.832802], [45.740059, 4.832505]]"
290.0,"[[45.769008, 4.880211], [45.769206, 4.879764], [45.769166, 4.880166]]"
291.0,"[[45.76925, 4.87945], [45.769528, 4.879302], [45.769678, 4.879452], [45.769625, 4.87956], [45.769386, 4.879658], [45.769305, 4.879561]]"
292.0,"[[45.769798, 4.878959], [45.769768, 4.87868], [45.76979, 4.878852]]"
293.0,
294.0,"[[45.724555, 4.825379], [45.721925, 4.825894], [45.722602, 4.824361], [45.72332, 4.823748], [45.723858, 4.823598], [45.724667, 4.824199], [45.724667, 4.8242]]"
295.0,"[[45.74045, 4.838168], [45.741, 4.838999], [45.74094, 4.83923], [45.740551, 4.839391], [45.739388, 4.839333], [45.739326, 4.839231], [45.739443, 4.838795], [45.739603, 4.838575]]"
296.0,"[[45.739585, 4.840422], [45.739844, 4.840241], [45.7399, 4.840544], [45.739911, 4.840722], [45.7399, 4.84073], [45.739894, 4.840733], [45.73985, 4.840752]]"
297.0,
298.0,"[[45.725909, 4.829217], [45.725663, 4.828442], [45.725798, 4.828695], [45.725909, 4.828938]]"
299.0,"[[45.73128, 4.83083], [45.731623, 4.830377], [45.731812, 4.830894], [45.731885, 4.831525], [45.731722, 4.831495], [45.731631, 4.831364]]"
300.0,
301.0,"[[45.724667, 4.830036], [45.724144, 4.830055], [45.724144, 4.829911], [45.724177, 4.829711], [45.724227, 4.82953], [45.724433, 4.829419], [45.72465, 4.829686]]"
302.0,"[[45.73495, 4.835604], [45.735294, 4.834864], [45.735646, 4.835046], [45.735211, 4.835775]]"
303.0,"[[45.73775, 4.834911], [45.738439, 4.834842], [45.738798, 4.835035], [45.738941, 4.835186], [45.738911, 4.835507], [45.738117, 4.835979], [45.737938, 4.835636], [45.737788, 4.835199]]"
304.0,"[[45.738875, 4.837313], [45.738443, 4.837846], [45.737833, 4.837666], [45.7375, 4.837499], [45.736663, 4.837077], [45.738394, 4.836838]]"
305.0,"[[45.73188, 4.832736], [45.731827, 4.833408], [45.731188, 4.833597], [45.73104, 4.833512], [45.730902, 4.832955], [45.731497, 4.832707], [45.731772, 4.832694]]"
306.0,"[[45.736191, 4.838766], [45.735333, 4.838999], [45.735333, 4.838666], [45.7365, 4.837938], [45.73641, 4.838361]]"
307.0,
308.0,
309.0,"[[45.736827, 4.840708], [45.736574, 4.840593], [45.736698, 4.840499], [45.736888, 4.840394]]"
310.0,"[[45.767433, 4.879474], [45.767472, 4.879517], [45.767448, 4.879496]]"
311.0,"[[45.767333, 4.8795], [45.767413, 4.879544], [45.767358, 4.879539], [45.767357, 4.879538]]"
312.0,
313.0,"[[45.734043, 4.832278], [45.733437, 4.832428], [45.733646, 4.832139]]"
314.0,"[[45.728036, 4.830411], [45.72805, 4.83055], [45.727847, 4.830771], [45.727691, 4.830763], [45.727694, 4.830652], [45.727955, 4.830466]]"
315.0,
316.0,"[[45.728171, 4.830721], [45.728322, 4.830787], [45.728202, 4.830873]]"
317.0,"[[45.723461, 4.832205], [45.723377, 4.832122], [45.72345, 4.831977]]"
318.0,"[[45.724494, 4.828227], [45.724572, 4.828349], [45.724555, 4.828408], [45.724552, 4.828408], [45.724383, 4.828327], [45.724377, 4.828241], [45.724438, 4.82823]]"
319.0,"[[45.72408, 4.828158], [45.724319, 4.828347], [45.724208, 4.828425], [45.723944, 4.828369], [45.724038, 4.828212]]"
320.0,"[[45.724166, 4.832222], [45.72405, 4.832255], [45.72415, 4.832096]]"
321.0,
322.0,
323.0,
324.0,
325.0,
326.0,"[[45.723769, 4.832238], [45.723799, 4.832246], [45.723798, 4.832246]]"
327.0,"[[45.748161, 4.855686], [45.746458, 4.854266], [45.747836, 4.854755]]"
328.0,"[[45.743208, 4.855916], [45.743051, 4.854787], [45.743433, 4.854047], [45.744916, 4.853628], [45.745388, 4.854004], [45.745919, 4.854884], [45.745535, 4.855429], [45.743456, 4.856117]]"
329.0,"[[45.766961, 4.879555], [45.766662, 4.879716], [45.76652, 4.879614], [45.766452, 4.87956], [45.766523, 4.879469], [45.766636, 4.87942], [45.766669, 4.87941], [45.766909, 4.879474], [45.766924, 4.879496]]"
330.0,"[[45.766297, 4.879399], [45.766345, 4.879503], [45.76613, 4.879592], [45.766019, 4.879636], [45.766018, 4.879565], [45.76613, 4.87941]]"
331.0,"[[45.791653, 4.860748], [45.791077, 4.861269], [45.790583, 4.860611], [45.789791, 4.858941], [45.790894, 4.859852]]"
332.0,"[[45.769962, 4.807532], [45.769887, 4.809313], [45.767021, 4.80551], [45.766879, 4.805037], [45.768833, 4.805]]"
333.0,"[[45.781302, 4.807502], [45.780151, 4.806217], [45.782242, 4.806153], [45.782623, 4.806261], [45.782743, 4.807076], [45.782747, 4.80713], [45.782721, 4.807173], [45.782556, 4.807315]]"
334.0,"[[45.747677, 4.866316], [45.747012, 4.866167], [45.747522, 4.865248], [45.747738, 4.864872], [45.748377, 4.864438]]"
335.0,"[[45.74898, 4.863923], [45.748322, 4.86337], [45.748397, 4.862705], [45.748408, 4.862674], [45.74851, 4.862469], [45.748521, 4.862469], [45.748622, 4.862558], [45.74929, 4.863292], [45.749779, 4.863971], [45.750277, 4.864883], [45.750276, 4.864883]]"
336.0,"[[45.746941, 4.868808], [45.746413, 4.868752], [45.74643, 4.868363]]"
337.0,"[[45.778882, 4.808428], [45.778815, 4.810713], [45.777909, 4.810745], [45.777655, 4.810552], [45.77752, 4.810338], [45.778306, 4.808079], [45.778611, 4.808055]]"
338.0,"[[45.773471, 4.804139], [45.773916, 4.80303], [45.774134, 4.803133], [45.774189, 4.803199], [45.774318, 4.803364], [45.774167, 4.804], [45.774003, 4.804093]]"
339.0,"[[45.778941, 4.80418], [45.778917, 4.803807], [45.779357, 4.803428], [45.780902, 4.802849], [45.781404, 4.803278], [45.781464, 4.804383]]"
340.0,"[[45.777458, 4.802341], [45.777763, 4.803467], [45.777493, 4.803917], [45.777408, 4.803986], [45.77656, 4.804262], [45.777191, 4.802404]]"
341.0,
342.0,"[[45.780087, 4.810273], [45.780304, 4.810123], [45.780252, 4.810209], [45.780169, 4.810338]]"
343.0,"[[45.772204, 4.808164], [45.7725, 4.808008], [45.772305, 4.808153]]"
344.0,
345.0,"[[45.749958, 4.860875], [45.75095, 4.861246], [45.750711, 4.861643], [45.750434, 4.861965], [45.750347, 4.862022], [45.750213, 4.861911], [45.750027, 4.861616]]"
346.0,
347.0,"[[45.772342, 4.81656], [45.772731, 4.815509], [45.77296, 4.816217], [45.772787, 4.816697], [45.772596, 4.817086]]"
348.0,"[[45.745462, 4.869164], [45.745769, 4.868788], [45.745859, 4.868874], [45.745844, 4.869024]]"
349.0,"[[45.747105, 4.85982], [45.747589, 4.859733], [45.749618, 4.85939], [45.749905, 4.859697], [45.7504, 4.860268], [45.747964, 4.860688], [45.747963, 4.860688], [45.747357, 4.860495], [45.747184, 4.86027]]"
350.0,
351.0,"[[45.744999, 4.871556], [45.744897, 4.871256], [45.745008, 4.87117], [45.74517, 4.871149], [45.74541, 4.871322], [45.745437, 4.871524], [45.745365, 4.871621]]"
352.0,"[[45.773611, 4.806111], [45.773888, 4.806111], [45.773835, 4.806141]]"
353.0,
354.0,"[[45.773888, 4.805833], [45.774207, 4.805615], [45.774258, 4.805703], [45.774215, 4.805779], [45.774166, 4.805833], [45.774024, 4.805859]]"
355.0,"[[45.774821, 4.805801], [45.774722, 4.805778], [45.774795, 4.805683]]"
356.0,"[[45.745588, 4.869689], [45.74575, 4.870005], [45.745627, 4.870138], [45.745486, 4.8701], [45.745338, 4.869861], [45.745516, 4.869719]]"
357.0,"[[45.774452, 4.805833], [45.774585, 4.80574], [45.77458, 4.805767], [45.774477, 4.805836]]"
358.0,
359.0,"[[45.777969, 4.868377], [45.77763, 4.867655], [45.7777, 4.867029], [45.778485, 4.86662], [45.778552, 4.866694], [45.778233, 4.868366]]"
360.0,
361.0,"[[45.775036, 4.805673], [45.775023, 4.805696], [45.775023, 4.805675]]"
362.0,"[[45.77387, 4.806538], [45.773798, 4.806384], [45.773888, 4.806388], [45.77398, 4.806609]]"
363.0,
364.0,
365.0,"[[45.775175, 4.805563], [45.775132, 4.805563], [45.775144, 4.805546], [45.775172, 4.805558], [45.775173, 4.805559]]"
366.0,"[[45.769877, 4.862958], [45.770172, 4.861793], [45.770269, 4.861804], [45.770797, 4.86308], [45.770819, 4.863405], [45.770789, 4.863598], [45.770453, 4.863397]]"
367.0,"[[45.769304, 4.863392], [45.769065, 4.863015], [45.769207, 4.863038], [45.769453, 4.863402]]"
368.0,
369.0,"[[45.775079, 4.805566], [45.775086, 4.805562], [45.775094, 4.805564], [45.77508, 4.805568]]"
370.0,
371.0,"[[45.781791, 4.862638], [45.782242, 4.862008], [45.782, 4.863667]]"
372.0,"[[45.779268, 4.878702], [45.779121, 4.878582], [45.77915, 4.878361], [45.779175, 4.878311], [45.779177, 4.878308], [45.779247, 4.878297], [45.779324, 4.878401]]"
373.0,
374.0,
375.0,
376.0,
377.0,
378.0,"[[45.745055, 4.870536], [45.744976, 4.870462], [45.74498, 4.870427], [45.745, 4.870277], [45.745066, 4.870297]]"
379.0,
380.0,"[[45.74532, 4.870387], [45.745398, 4.870483], [45.745372, 4.870563], [45.745215, 4.870634], [45.745184, 4.870584], [45.745178, 4.870537], [45.745217, 4.870484]]"
381.0,"[[45.753288, 4.856414], [45.752522, 4.855839], [45.753278, 4.855699]]"
382.0,"[[45.777797, 4.824958], [45.776874, 4.82348], [45.777274, 4.823166], [45.778423, 4.82348]]"
383.0,"[[45.745088, 4.870816], [45.745, 4.870833], [45.745022, 4.870788]]"
384.0,"[[45.752275, 4.855144], [45.751512, 4.854412], [45.752, 4.8545], [45.752043, 4.85454], [45.752182, 4.854712]]"
385.0,"[[45.751473, 4.853361], [45.752019, 4.8527], [45.751946, 4.853253], [45.751676, 4.853811]]"
386.0,"[[45.745118, 4.87073], [45.745108, 4.870733], [45.745113, 4.87073]]"
387.0,
388.0,"[[45.780547, 4.86263], [45.780205, 4.863197], [45.780125, 4.863113], [45.779808, 4.862713], [45.780272, 4.862311]]"
389.0,"[[45.78152, 4.866235], [45.782333, 4.866166], [45.782318, 4.866214]]"
390.0,"[[45.780902, 4.864733], [45.780394, 4.864755], [45.780424, 4.864283], [45.780753, 4.86454]]"
391.0,"[[45.781, 4.8675], [45.780394, 4.865344], [45.780923, 4.866394], [45.781441, 4.86779]]"
392.0,"[[45.754281, 4.86676], [45.7544, 4.866311], [45.754601, 4.866448], [45.754708, 4.866664], [45.754748, 4.866875], [45.754379, 4.867104]]"
393.0,"[[45.75363, 4.867094], [45.753815, 4.866936], [45.753772, 4.867222]]"
394.0,
395.0,
396.0,"[[45.783405, 4.875569], [45.783177, 4.875032], [45.783192, 4.874984], [45.783699, 4.875347]]"
397.0,"[[45.780583, 4.872019], [45.780473, 4.871974], [45.780555, 4.871944]]"
398.0,"[[45.783511, 4.876158], [45.783444, 4.876061], [45.78348, 4.876063], [45.783596, 4.876073]]"
399.0,"[[45.783832, 4.876513], [45.783469, 4.876427], [45.783611, 4.876438]]"
400.0,"[[45.783678, 4.876846], [45.783558, 4.876708], [45.783678, 4.876781]]"
401.0,
402.0,"[[45.780883, 4.872416], [45.780752, 4.872263], [45.780797, 4.872227], [45.780861, 4.872219], [45.781069, 4.872238], [45.781094, 4.872241], [45.781127, 4.872255], [45.781147, 4.872275], [45.781108, 4.872322], [45.780977, 4.872397], [45.780944, 4.872411]]"
403.0,"[[45.780648, 4.872558], [45.780679, 4.872624], [45.780666, 4.872666]]"
404.0,"[[45.780671, 4.872372], [45.780708, 4.872393], [45.780675, 4.872375]]"
405.0,
406.0,
407.0,
408.0,"[[45.753922, 4.860697], [45.754983, 4.861463], [45.754978, 4.862072], [45.754588, 4.862566], [45.753713, 4.862169], [45.753305, 4.861825], [45.753425, 4.861533]]"
409.0,"[[45.75448, 4.811736], [45.75451, 4.811325], [45.754862, 4.811486], [45.755566, 4.812008], [45.755494, 4.81376], [45.755119, 4.814008], [45.754502, 4.812322]]"
410.0,"[[45.773261, 4.812361], [45.7743, 4.809697], [45.775104, 4.812592], [45.77532, 4.815294], [45.77452, 4.814779], [45.773666, 4.813499]]"
411.0,"[[45.775313, 4.815852], [45.775878, 4.816491], [45.775848, 4.816539], [45.775343, 4.816723], [45.774849, 4.816807], [45.774665, 4.816732], [45.77434, 4.816045], [45.775051, 4.815852]]"
412.0,"[[45.762888, 4.810622], [45.763097, 4.810283], [45.763102, 4.810327], [45.763105, 4.810386], [45.762961, 4.81065], [45.76295, 4.810669], [45.762888, 4.810661]]"
413.0,"[[45.762369, 4.811269], [45.762403, 4.811046], [45.762463, 4.811024], [45.762538, 4.811069], [45.762547, 4.811075], [45.76248, 4.811163], [45.762375, 4.81128]]"
414.0,"[[45.76365, 4.810136], [45.764089, 4.809843], [45.764127, 4.810027], [45.764025, 4.810136]]"
415.0,"[[45.764126, 4.811345], [45.764294, 4.810641], [45.764447, 4.810352], [45.764463, 4.810333], [45.764544, 4.810647], [45.764577, 4.811044], [45.764552, 4.811397], [45.76455, 4.811405], [45.764461, 4.811444]]"
416.0,"[[45.76343, 4.811416], [45.763497, 4.81158], [45.763497, 4.811599], [45.763461, 4.811797], [45.762747, 4.811915], [45.762625, 4.81185], [45.76253, 4.811777], [45.76253, 4.811744], [45.762591, 4.811672], [45.762841, 4.811472], [45.763163, 4.811238]]"
417.0,"[[45.762111, 4.812152], [45.762644, 4.812338], [45.762566, 4.812802], [45.762519, 4.812891], [45.762141, 4.81288], [45.762096, 4.812863], [45.76193, 4.812647], [45.761911, 4.812611], [45.761927, 4.812363], [45.76193, 4.812347], [45.761966, 4.812297], [45.762066, 4.812183], [45.762069, 4.81218]]"
418.0,"[[45.763244, 4.812241], [45.763272, 4.812963], [45.76325, 4.812969], [45.762969, 4.812927], [45.762619, 4.812802], [45.763191, 4.812269]]"
419.0,"[[45.762222, 4.815555], [45.762253, 4.816217], [45.762134, 4.816421], [45.761964, 4.816676], [45.761484, 4.816349], [45.761666, 4.815833], [45.762008, 4.815629]]"
420.0,"[[45.763047, 4.8151], [45.763181, 4.814693], [45.763672, 4.814933], [45.763697, 4.814961], [45.763658, 4.814999], [45.763305, 4.815166], [45.763211, 4.815144]]"
421.0,"[[45.764247, 4.815922], [45.764304, 4.816217], [45.763556, 4.816495], [45.763319, 4.816244], [45.76399, 4.815981]]"
422.0,"[[45.764708, 4.817386], [45.764775, 4.816325], [45.765663, 4.817086], [45.764904, 4.817989]]"
423.0,"[[45.78724, 4.859797], [45.787651, 4.858531], [45.788341, 4.858886], [45.787524, 4.859863]]"
424.0,"[[45.787651, 4.858531], [45.787472, 4.858052], [45.787502, 4.857471], [45.788, 4.857333]]"
425.0,"[[45.771324, 4.820669], [45.771096, 4.820059], [45.7711, 4.819993], [45.771613, 4.819719], [45.771663, 4.819783], [45.771802, 4.820311]]"
426.0,"[[45.747993, 4.843672], [45.748019, 4.844017], [45.748, 4.844333], [45.747735, 4.844489], [45.747666, 4.844166], [45.747666, 4.843833], [45.747833, 4.843666]]"
427.0,"[[45.746735, 4.845904], [45.746402, 4.845464], [45.746855, 4.84478], [45.747086, 4.844799], [45.747166, 4.844822], [45.747019, 4.845508]]"
428.0,"[[45.77119, 4.822483], [45.770845, 4.822472], [45.771122, 4.822279]]"
429.0,"[[45.746485, 4.830551], [45.746323, 4.831967], [45.746009, 4.831924], [45.74553, 4.831731], [45.744804, 4.83024], [45.746337, 4.830444]]"
430.0,"[[45.744804, 4.83024], [45.744141, 4.831252], [45.743813, 4.831222], [45.7438, 4.831211], [45.743683, 4.8311], [45.743722, 4.830927], [45.743766, 4.830794], [45.743838, 4.830622]]"
431.0,
432.0,
433.0,"[[45.745227, 4.841483], [45.745619, 4.841955], [45.745492, 4.842041], [45.745166, 4.842166], [45.744961, 4.842154], [45.744768, 4.841819], [45.74483, 4.841602], [45.744882, 4.84158]]"
434.0,
435.0,"[[45.746486, 4.841701], [45.746498, 4.841833], [45.746288, 4.842124], [45.746247, 4.842119], [45.746197, 4.842066], [45.7462, 4.84195], [45.746205, 4.841866], [45.746329, 4.841776]]"
436.0,"[[45.771713, 4.811926], [45.77062, 4.81231], [45.770626, 4.811325], [45.771392, 4.811448]]"
437.0,"[[45.769658, 4.812695], [45.769955, 4.812452], [45.770292, 4.812548], [45.770336, 4.812591], [45.770297, 4.813116], [45.770215, 4.813776], [45.769667, 4.813]]"
438.0,"[[45.769608, 4.814838], [45.769286, 4.81466], [45.769289, 4.814608], [45.769483, 4.814318], [45.769835, 4.814382], [45.76988, 4.814522]]"
439.0,"[[45.77086, 4.814747], [45.770321, 4.814339], [45.77077, 4.814243], [45.770833, 4.814286]]"
440.0,"[[45.756056, 4.818588], [45.755427, 4.817858], [45.755685, 4.817204], [45.756063, 4.817821], [45.756071, 4.817912]]"
441.0,"[[45.765606, 4.847717], [45.765786, 4.844669], [45.7661, 4.844945], [45.766797, 4.845838], [45.76628, 4.846687]]"
442.0,"[[45.768055, 4.849883], [45.767727, 4.849172], [45.767934, 4.84879], [45.769036, 4.847375], [45.769127, 4.847408], [45.769925, 4.848865], [45.769908, 4.848947], [45.769536, 4.849414], [45.769176, 4.849585]]"
443.0,"[[45.768762, 4.851878], [45.769603, 4.852201], [45.7695, 4.852533], [45.769286, 4.852663], [45.76899, 4.852437]]"
444.0,
445.0,"[[45.769244, 4.851369], [45.769402, 4.851302], [45.769842, 4.851568], [45.769435, 4.851483]]"
446.0,"[[45.779205, 4.82664], [45.779675, 4.826121], [45.780249, 4.826591], [45.780055, 4.82806], [45.779675, 4.828598], [45.779256, 4.82745]]"
